Booking Time,Competitors Rates ($),Room Price ($),Local Events/Attractions,Length of Stay (nights),Room Availability,Room Type
30-04-2024 08:00,"115, 120, 110, 130",90,0,3,11,Standard
01-04-2024 12:00,"120, 125, 115, 130",140,0,3,7,Pro
27-04-2024 13:00,"115, 120, 110, 130",101,0,1,12,Standard
17-04-2024 08:00,"110, 115, 105, 120",100,0,2,16,Standard
26-04-2024 12:00,"125, 130, 120, 140",125,Marathon,3,6,Pro
29-04-2024 12:00,"130, 135, 125, 145",163,Conference,3,2,Pro
21-04-2024 09:00,"115, 120, 110, 130",80,0,2,17,Standard
23-04-2024 09:00,"130, 135, 125, 145",148,0,1,7,Standard
28-04-2024 08:00,"110, 115, 105, 120",107,0,3,17,Standard
13-04-2024 11:00,"115, 120, 110, 130",98,0,3,12,Standard
29-04-2024 12:00,"115, 120, 110, 130",142,Concert,3,6,Pro
04-04-2024 09:30,"130, 135, 125, 145",160,Food festival,2,2,Pro
20-04-2024 08:00,"130, 135, 125, 145",153,0,2,2,Pro
04-04-2024 11:00,"115, 120, 110, 130",108,0,1,4,Standard
18-04-2024 08:00,"120, 125, 115, 130",171,0,4,16,Standard
15-04-2024 11:30,"110, 115, 105, 120",80,0,1,16,Standard
27-04-2024 11:30,"115, 120, 110, 130",80,0,3,12,Standard
16-04-2024 12:00,"110, 115, 105, 120",111,0,3,14,Standard
26-04-2024 12:00,"125, 130, 120, 140",176,Marathon,4,2,Pro
24-04-2024 12:00,"130, 135, 125, 145",102,0,2,11,Standard
03-04-2024 09:00,"115, 120, 110, 130",119,0,1,17,Standard
07-04-2024 11:00,"115, 120, 110, 130",126,0,3,12,Standard
12-04-2024 12:00,"120, 125, 115, 130",113,0,1,15,Standard
15-04-2024 13:00,"115, 120, 110, 130",85,0,3,14,Standard
22-04-2024 08:00,"120, 125, 115, 130",143,0,3,11,Standard
17-04-2024 12:00,"125, 130, 120, 140",168,Conference,2,2,Pro
11-04-2024 12:00,"120, 125, 115, 130",105,0,3,17,Standard
29-04-2024 08:00,"120, 125, 115, 130",92,0,3,12,Standard
13-04-2024 09:00,"130, 135, 125, 145",134,0,2,3,Pro
09-04-2024 09:00,"125, 130, 120, 140",131,Marathon,3,2,Pro
19-04-2024 09:00,"115, 120, 110, 130",136,0,3,13,Pro
26-04-2024 12:00,"130, 135, 125, 145",179,0,2,2,Pro
19-04-2024 09:00,"130, 135, 125, 145",152,Marathon,3,2,Pro
22-04-2024 10:00,"125, 130, 120, 140",137,Concert,3,2,Pro
20-04-2024 12:00,"125, 130, 120, 140",162,Concert,4,4,Standard
19-04-2024 11:00,"130, 135, 125, 145",180,Conference,3,3,Pro
22-04-2024 12:00,"125, 130, 120, 140",119,Conference,3,4,Pro
28-04-2024 12:00,"120, 125, 115, 130",132,Marathon,3,7,Standard
13-04-2024 09:00,"130, 135, 125, 145",144,0,3,5,Pro
06-04-2024 12:00,"125, 130, 120, 140",140,Marathon,1,2,Pro
29-04-2024 12:00,"130, 135, 120, 125",84,0,2,18,Pro
28-04-2024 12:00,"125, 130, 120, 140",142,Marathon,3,4,Pro
30-04-2024 12:00,"115, 120, 110, 130",100,0,3,16,Standard
06-04-2024 12:00,"120, 125, 115, 130",115,0,3,18,Standard
22-04-2024 12:00,"130, 135, 125, 145",180,Marathon,3,3,Pro
19-04-2024 09:00,"130, 135, 125, 145",126,0,3,11,Pro
03-04-2024 14:00,"110, 115, 105, 120",80,0,3,4,Standard
18-04-2024 12:00,"125, 130, 120, 140",143,0,4,4,Pro
20-04-2024 10:00,"130, 135, 125, 145",148,0,2,4,Standard
28-04-2024 08:00,"125, 130, 120, 140",141,0,3,4,Pro
05-04-2024 10:00,"125, 130, 120, 140",147,Food festival,2,8,Pro
23-04-2024 09:00,"115, 120, 110, 130",94,0,4,15,Standard
24-04-2024 08:00,"125, 130, 120, 140",164,Concert,2,2,Pro
14-04-2024 10:00,"110, 115, 105, 120",87,0,3,14,Standard
12-04-2024 12:00,"130, 135, 120, 125",140,Marathon,3,3,Pro
29-04-2024 12:00,"110, 115, 105, 120",116,0,4,11,Pro
03-04-2024 11:30,"130, 135, 125, 145",157,Concert,3,17,Pro
13-04-2024 09:00,"115, 120, 110, 130",99,0,4,14,Standard
29-04-2024 08:00,"115, 120, 110, 130",146,0,3,14,Standard
26-04-2024 12:00,"125, 130, 120, 140",173,Concert,4,3,Pro
30-04-2024 12:00,"120, 125, 115, 130",148,0,3,18,Standard
05-04-2024 10:00,"130, 135, 125, 145",157,Marathon,3,16,Standard
29-04-2024 12:00,"125, 130, 120, 140",129,Marathon,2,6,Pro
30-04-2024 08:00,"125, 130, 120, 140",130,Marathon,4,2,Pro
06-04-2024 08:00,"115, 120, 110, 130",94,0,3,17,Standard
06-04-2024 12:00,"115, 120, 110, 130",104,0,1,17,Standard
03-04-2024 09:00,"120, 125, 115, 130",155,0,2,16,Standard
12-04-2024 08:00,"115, 120, 110, 130",89,0,4,14,Standard
29-04-2024 12:00,"125, 130, 120, 140",168,Marathon,3,4,Pro
12-04-2024 10:00,"115, 120, 110, 130",92,0,3,20,Standard
03-04-2024 14:00,"130, 135, 125, 145",149,Conference,4,7,Pro
05-04-2024 10:00,"130, 135, 125, 145",173,0,3,3,Pro
15-04-2024 13:00,"120, 125, 115, 135",139,0,1,18,Standard
19-04-2024 11:00,"130, 135, 125, 145",156,Marathon,2,2,Pro
13-04-2024 09:00,"125, 130, 120, 140",115,Concert,2,4,Pro
26-04-2024 12:00,"125, 130, 120, 140",151,Conference,4,4,Pro
05-04-2024 12:00,"110, 115, 105, 120",93,0,4,13,Standard
22-04-2024 10:00,"130, 135, 125, 145",180,Concert,4,7,Pro
15-04-2024 11:30,"115, 120, 110, 130",94,0,4,18,Standard
18-04-2024 12:00,"110, 115, 105, 120",110,0,3,16,Standard
29-04-2024 12:00,"115, 120, 110, 130",83,0,2,17,Standard
27-04-2024 09:00,"115, 120, 110, 130",84,0,1,17,Standard
26-04-2024 12:00,"120, 125, 115, 130",164,0,2,7,Pro
22-04-2024 12:00,"115, 120, 110, 130",100,0,1,17,Standard
01-04-2024 15:00,"120, 125, 115, 130",131,0,1,14,Standard
01-04-2024 15:00,"110, 115, 105, 120",80,0,1,9,Standard
11-04-2024 08:00,"110, 115, 105, 120",93,0,3,16,Standard
21-04-2024 09:00,"120, 125, 115, 130",126,0,4,18,Standard
06-04-2024 08:00,"125, 130, 120, 140",116,Food festival,2,2,Pro
28-04-2024 08:00,"110, 115, 105, 120",111,0,2,13,Pro
21-04-2024 13:00,"120, 125, 115, 130",91,0,1,16,Standard
18-04-2024 08:00,"115, 120, 110, 130",90,0,3,18,Standard
01-04-2024 12:00,"130, 135, 125, 145",180,0,3,2,Pro
09-04-2024 11:30,"115, 120, 110, 130",85,0,3,16,Standard
24-04-2024 12:00,"125, 130, 120, 140",142,Concert,2,6,Pro
11-04-2024 12:00,"115, 120, 110, 130",82,0,1,15,Standard
29-04-2024 12:00,"125, 130, 120, 140",175,0,3,3,Pro
20-04-2024 08:00,"115, 120, 110, 130",136,Business convention,4,10,Pro
28-04-2024 08:00,"130, 135, 125, 145",125,0,3,3,Pro
12-04-2024 12:00,"115, 120, 110, 130",118,0,3,16,Pro
29-04-2024 12:00,"110, 115, 105, 120",105,0,2,15,Standard
23-04-2024 11:00,"120, 125, 115, 130",101,0,4,12,Standard
27-04-2024 13:00,"130, 135, 125, 145",155,Conference,4,4,Pro
30-04-2024 08:00,"115, 120, 110, 130",95,0,3,17,Standard
04-04-2024 09:30,"120, 125, 115, 130",176,0,4,17,Standard
11-04-2024 08:00,"130, 135, 120, 125",81,0,4,19,Standard
27-04-2024 13:00,"110, 115, 105, 120",107,0,3,14,Standard
14-04-2024 12:00,"130, 135, 125, 145",157,0,3,3,Pro
23-04-2024 11:00,"125, 130, 120, 140",151,0,3,3,Standard
26-04-2024 08:00,"130, 135, 125, 145",180,0,3,2,Pro
28-04-2024 12:00,"115, 120, 110, 130",99,0,3,11,Standard
29-04-2024 12:00,"120, 125, 115, 130",91,0,3,14,Standard
26-04-2024 12:00,"120, 125, 115, 130",103,0,2,3,Pro
28-04-2024 08:00,"115, 120, 110, 130",81,0,3,11,Standard
08-04-2024 10:00,"115, 120, 110, 130",122,0,3,14,Pro
09-04-2024 09:00,"125, 130, 120, 140",169,Marathon,2,2,Pro
21-04-2024 13:00,"130, 135, 125, 145",154,Food festival,4,3,Standard
05-04-2024 08:00,"120, 125, 115, 130",126,0,4,4,Pro
13-04-2024 09:00,"125, 130, 120, 140",166,0,3,15,Pro
04-04-2024 11:00,"115, 120, 110, 130",104,0,3,10,Standard
03-04-2024 14:00,"125, 130, 120, 140",113,Concert,3,3,Pro
22-04-2024 10:00,"125, 130, 120, 140",138,Marathon,2,6,Pro
17-04-2024 08:00,"115, 120, 110, 130",132,Marathon,4,4,Pro
01-04-2024 09:00,"130, 135, 125, 145",119,0,3,16,Standard
09-04-2024 09:00,"130, 135, 125, 145",146,Marathon,4,3,Pro
03-04-2024 09:00,"120, 125, 115, 135",154,0,4,2,Standard
21-04-2024 09:00,"130, 135, 125, 145",170,0,3,2,Pro
08-04-2024 12:00,"125, 130, 120, 140",124,Marathon,3,2,Pro
29-04-2024 08:00,"125, 130, 120, 140",146,0,4,6,Pro
24-04-2024 08:00,"115, 120, 110, 130",83,0,3,15,Standard
30-04-2024 08:00,"125, 130, 120, 140",146,0,3,14,Pro
27-04-2024 13:00,"130, 135, 125, 145",137,0,4,12,Pro
12-04-2024 10:00,"125, 130, 120, 140",173,Marathon,3,2,Pro
28-04-2024 08:00,"110, 115, 105, 120",127,0,3,18,Standard
03-04-2024 14:00,"125, 130, 120, 140",151,Conference,3,5,Pro
04-04-2024 08:00,"130, 135, 125, 145",125,0,2,13,Standard
03-04-2024 11:30,"125, 130, 120, 140",127,Concert,3,5,Pro
02-04-2024 08:00,"125, 130, 120, 140",128,Concert,2,2,Pro
21-04-2024 09:00,"110, 115, 105, 120",120,0,3,13,Standard
12-04-2024 12:00,"115, 120, 110, 130",80,0,3,13,Standard
03-04-2024 09:00,"130, 135, 125, 145",160,0,3,2,Pro
11-04-2024 10:00,"130, 135, 125, 145",140,0,3,6,Pro
19-04-2024 09:00,"115, 120, 110, 130",119,0,4,14,Standard
26-04-2024 12:00,"110, 115, 105, 120",99,Food festival,2,13,Pro
16-04-2024 08:00,"115, 120, 110, 130",116,0,3,17,Standard
28-04-2024 08:00,"120, 125, 115, 130",111,0,3,15,Standard
17-04-2024 12:00,"130, 135, 125, 145",106,0,2,2,Pro
27-04-2024 13:00,"120, 125, 115, 130",150,0,4,7,Pro
09-04-2024 13:00,"120, 125, 115, 130",164,0,2,5,Pro
26-04-2024 08:00,"130, 135, 120, 125",112,Food festival,3,6,Pro
02-04-2024 08:00,"130, 135, 125, 145",180,0,2,3,Pro
04-04-2024 08:00,"115, 120, 110, 130",113,0,1,14,Standard
06-04-2024 12:00,"115, 120, 110, 130",99,0,2,12,Standard
07-04-2024 09:00,"110, 115, 105, 120",135,0,3,10,Standard
22-04-2024 12:00,"115, 120, 110, 130",105,0,3,13,Standard
02-04-2024 10:30,"115, 120, 110, 130",101,0,3,11,Standard
14-04-2024 08:00,"115, 120, 110, 130",101,0,3,3,Standard
10-04-2024 12:00,"125, 130, 120, 140",175,Food festival,3,5,Pro
19-04-2024 09:00,"115, 120, 110, 130",83,Marathon,3,13,Standard
22-04-2024 12:00,"130, 135, 125, 145",110,Marathon,2,4,Pro
22-04-2024 10:00,"125, 130, 120, 140",128,Conference,4,4,Pro
13-04-2024 11:00,"120, 125, 115, 130",146,0,2,4,Standard
15-04-2024 09:00,"120, 125, 115, 135",97,Business convention,2,14,Standard
11-04-2024 08:00,"115, 120, 110, 130",81,0,3,13,Standard
30-04-2024 10:00,"130, 135, 125, 145",141,0,2,3,Pro
14-04-2024 12:00,"115, 120, 110, 130",129,0,4,7,Standard
03-04-2024 14:00,"125, 130, 120, 140",150,Business convention,4,6,Pro
01-04-2024 12:00,"130, 135, 125, 145",152,0,2,5,Pro
29-04-2024 12:00,"125, 130, 120, 140",166,Conference,2,2,Pro
27-04-2024 11:30,"120, 125, 115, 135",163,Food festival,3,16,Pro
13-04-2024 11:00,"115, 120, 110, 130",92,0,1,13,Standard
27-04-2024 13:00,"120, 125, 115, 135",121,Business convention,2,4,Pro
04-04-2024 08:00,"115, 120, 110, 130",102,0,1,20,Standard
13-04-2024 11:00,"115, 120, 110, 130",114,0,3,14,Standard
18-04-2024 08:00,"115, 120, 110, 130",98,0,3,13,Standard
02-04-2024 12:45,"130, 135, 125, 145",180,Concert,3,5,Pro
11-04-2024 08:00,"125, 130, 120, 140",167,Marathon,2,3,Pro
22-04-2024 10:00,"125, 130, 120, 140",129,Marathon,3,2,Pro
09-04-2024 11:30,"110, 115, 105, 120",117,0,2,18,Standard
11-04-2024 10:00,"115, 120, 110, 130",101,0,1,16,Standard
03-04-2024 11:30,"120, 125, 115, 130",85,0,3,17,Standard
08-04-2024 08:00,"130, 135, 125, 145",141,0,3,7,Standard
26-04-2024 10:00,"120, 125, 115, 130",119,0,3,15,Standard
18-04-2024 10:00,"110, 115, 105, 120",80,0,3,14,Standard
09-04-2024 11:30,"110, 115, 105, 120",99,0,1,18,Standard
14-04-2024 12:00,"120, 125, 115, 130",88,0,2,16,Standard
01-04-2024 15:00,"120, 125, 115, 135",101,0,4,15,Standard
11-04-2024 12:00,"115, 120, 110, 130",118,0,4,9,Standard
27-04-2024 11:30,"115, 120, 110, 130",112,0,3,11,Standard
28-04-2024 10:00,"110, 115, 105, 120",149,0,4,15,Standard
26-04-2024 08:00,"125, 130, 120, 140",148,Conference,3,5,Pro
19-04-2024 09:00,"130, 135, 120, 125",168,0,3,4,Pro
18-04-2024 08:00,"130, 135, 125, 145",141,Concert,3,2,Pro
29-04-2024 12:00,"120, 125, 115, 130",155,Marathon,3,4,Pro
02-04-2024 08:00,"115, 120, 110, 130",98,0,3,13,Standard
02-04-2024 08:00,"110, 115, 105, 120",86,0,3,15,Standard
24-04-2024 10:00,"110, 115, 105, 120",80,0,2,16,Standard
22-04-2024 12:00,"125, 130, 120, 140",133,Concert,4,3,Pro
24-04-2024 08:00,"130, 135, 125, 145",162,Marathon,2,9,Pro
27-04-2024 13:00,"125, 130, 120, 140",143,Concert,3,2,Pro
16-04-2024 08:00,"115, 120, 110, 130",140,0,3,5,Standard
21-04-2024 13:00,"120, 125, 115, 135",140,0,2,12,Standard
09-04-2024 09:00,"120, 125, 115, 130",95,0,3,16,Standard
01-04-2024 12:00,"120, 125, 115, 130",153,0,4,6,Pro
02-04-2024 12:45,"125, 130, 120, 140",140,Concert,2,4,Standard
10-04-2024 12:00,"110, 115, 105, 120",80,0,2,14,Standard
09-04-2024 11:30,"125, 130, 120, 140",152,0,2,2,Pro
10-04-2024 08:00,"125, 130, 120, 140",159,Concert,2,2,Pro
08-04-2024 10:00,"120, 125, 115, 130",131,Conference,3,2,Pro
29-04-2024 08:00,"120, 125, 115, 130",169,Marathon,2,3,Pro
02-04-2024 08:00,"115, 120, 110, 130",92,0,1,18,Standard
28-04-2024 08:00,"110, 115, 105, 120",145,0,3,16,Standard
02-04-2024 08:00,"120, 125, 115, 135",147,0,3,12,Standard
09-04-2024 11:30,"115, 120, 110, 130",97,0,1,13,Standard
18-04-2024 08:00,"110, 115, 105, 120",109,0,3,16,Standard
20-04-2024 10:00,"115, 120, 110, 130",112,0,1,12,Standard
25-04-2024 11:00,"125, 130, 120, 140",136,Conference,2,5,Pro
26-04-2024 12:00,"120, 125, 115, 130",124,0,3,6,Standard
28-04-2024 08:00,"110, 115, 105, 120",88,0,3,15,Standard
15-04-2024 13:00,"115, 120, 110, 130",105,0,3,15,Standard
12-04-2024 10:00,"110, 115, 105, 120",80,0,2,15,Standard
21-04-2024 11:30,"125, 130, 120, 140",121,Marathon,3,3,Pro
06-04-2024 12:00,"125, 130, 120, 140",99,0,1,14,Standard
15-04-2024 13:00,"130, 135, 125, 145",150,Concert,3,6,Pro
04-04-2024 11:00,"115, 120, 110, 130",85,0,4,15,Standard
05-04-2024 08:00,"110, 115, 105, 120",135,0,3,12,Standard
16-04-2024 08:00,"120, 125, 115, 130",117,0,3,11,Standard
28-04-2024 10:00,"115, 120, 110, 130",123,0,3,12,Standard
23-04-2024 12:30,"110, 115, 105, 120",97,0,4,15,Standard
13-04-2024 09:00,"125, 130, 120, 140",111,Food festival,3,3,Pro
11-04-2024 08:00,"120, 125, 115, 130",80,0,1,16,Standard
22-04-2024 08:00,"130, 135, 125, 145",98,0,3,14,Standard
19-04-2024 09:00,"120, 125, 115, 130",116,0,3,17,Standard
12-04-2024 08:00,"120, 125, 115, 130",118,0,2,14,Standard
18-04-2024 10:00,"125, 130, 120, 140",144,Concert,2,2,Pro
29-04-2024 10:00,"115, 120, 110, 130",80,0,3,17,Standard
09-04-2024 09:00,"120, 125, 115, 130",96,0,1,5,Standard
08-04-2024 12:00,"130, 135, 125, 145",159,Marathon,2,2,Pro
24-04-2024 10:00,"125, 130, 120, 140",151,Marathon,3,2,Pro
01-04-2024 15:00,"110, 115, 105, 120",80,0,2,18,Standard
02-04-2024 10:30,"115, 120, 110, 130",80,0,3,18,Standard
12-04-2024 08:00,"115, 120, 110, 130",82,0,2,14,Standard
01-04-2024 12:00,"130, 135, 125, 145",170,0,3,2,Pro
22-04-2024 08:00,"125, 130, 120, 140",99,Marathon,2,9,Standard
15-04-2024 13:00,"115, 120, 110, 130",112,0,1,12,Standard
20-04-2024 12:00,"125, 130, 120, 140",141,Concert,4,5,Pro
21-04-2024 13:00,"125, 130, 120, 140",118,Marathon,3,4,Pro
23-04-2024 09:00,"115, 120, 110, 130",102,0,3,13,Standard
27-04-2024 09:00,"120, 125, 115, 130",108,0,4,16,Standard
13-04-2024 09:00,"130, 135, 125, 145",169,0,3,7,Pro
30-04-2024 08:00,"120, 125, 115, 135",122,0,3,12,Standard
12-04-2024 12:00,"125, 130, 120, 140",136,0,3,4,Pro
15-04-2024 13:00,"125, 130, 120, 140",122,0,3,12,Standard
15-04-2024 09:00,"130, 135, 125, 145",150,0,3,6,Pro
22-04-2024 10:00,"115, 120, 110, 130",122,0,3,12,Standard
01-04-2024 12:00,"130, 135, 125, 145",170,Conference,3,3,Pro
13-04-2024 11:00,"120, 125, 115, 130",103,0,2,12,Standard
29-04-2024 12:00,"130, 135, 125, 145",161,Conference,3,4,Pro
06-04-2024 12:00,"125, 130, 120, 140",150,Marathon,1,9,Pro
15-04-2024 11:30,"120, 125, 115, 130",80,0,4,16,Standard
30-04-2024 10:00,"125, 130, 120, 140",166,Marathon,3,7,Pro
21-04-2024 13:00,"130, 135, 125, 145",153,0,3,7,Pro
04-04-2024 11:00,"125, 130, 120, 140",179,Marathon,4,7,Pro
22-04-2024 08:00,"125, 130, 120, 140",124,0,1,5,Pro
08-04-2024 08:00,"115, 120, 110, 130",80,0,3,16,Standard
29-04-2024 12:00,"125, 130, 120, 140",143,Marathon,4,5,Pro
14-04-2024 08:00,"120, 125, 115, 130",126,0,3,20,Standard
29-04-2024 12:00,"125, 130, 120, 140",150,Marathon,2,2,Pro
22-04-2024 08:00,"115, 120, 110, 130",155,0,4,8,Standard
06-04-2024 10:00,"125, 130, 120, 140",144,Marathon,2,2,Pro
01-04-2024 12:00,"130, 135, 125, 145",138,Concert,3,2,Pro
25-04-2024 09:00,"125, 130, 120, 140",164,Conference,3,2,Pro
08-04-2024 12:00,"120, 125, 115, 135",95,0,3,17,Standard
13-04-2024 11:00,"125, 130, 120, 140",170,Concert,3,2,Pro
03-04-2024 14:00,"125, 130, 120, 140",112,Marathon,3,2,Pro
02-04-2024 08:00,"115, 120, 110, 130",146,0,3,13,Standard
17-04-2024 10:00,"130, 135, 125, 145",162,Conference,2,6,Pro
11-04-2024 08:00,"115, 120, 110, 130",97,0,3,18,Standard
11-04-2024 12:00,"125, 130, 120, 140",152,Concert,3,5,Pro
04-04-2024 11:00,"120, 125, 115, 130",154,0,3,16,Standard
21-04-2024 13:00,"115, 120, 110, 130",122,0,3,15,Standard
30-04-2024 08:00,"110, 115, 105, 120",80,0,3,14,Standard
28-04-2024 10:00,"110, 115, 105, 120",102,0,2,14,Standard
02-04-2024 08:00,"130, 135, 125, 145",171,0,2,2,Pro
28-04-2024 12:00,"130, 135, 125, 145",164,Conference,3,5,Pro
19-04-2024 09:00,"125, 130, 120, 140",177,Food festival,3,3,Pro
13-04-2024 09:00,"130, 135, 125, 145",147,Concert,4,2,Pro
19-04-2024 11:00,"115, 120, 110, 130",89,0,3,13,Standard
16-04-2024 10:00,"125, 130, 120, 140",172,0,1,12,Pro
05-04-2024 10:00,"130, 135, 125, 145",148,0,2,5,Pro
10-04-2024 08:00,"125, 130, 120, 140",104,Business convention,1,18,Standard
23-04-2024 09:00,"125, 130, 120, 140",132,Concert,2,5,Pro
20-04-2024 08:00,"110, 115, 105, 120",143,0,3,4,Pro
25-04-2024 11:00,"120, 125, 115, 135",96,0,3,10,Standard
09-04-2024 13:00,"130, 135, 125, 145",118,0,4,10,Pro
13-04-2024 09:00,"115, 120, 110, 130",102,0,1,16,Standard
28-04-2024 12:00,"115, 120, 110, 130",92,0,3,14,Standard
18-04-2024 10:00,"130, 135, 125, 145",166,Marathon,2,5,Pro
14-04-2024 12:00,"125, 130, 120, 140",160,Concert,4,2,Pro
06-04-2024 08:00,"110, 115, 105, 120",96,0,1,15,Standard
26-04-2024 10:00,"110, 115, 105, 120",97,0,3,15,Standard
03-04-2024 14:00,"120, 125, 115, 130",132,0,3,17,Standard
01-04-2024 15:00,"115, 120, 110, 130",96,0,4,13,Standard
03-04-2024 14:00,"110, 115, 105, 120",128,0,2,16,Standard
29-04-2024 12:00,"130, 135, 125, 145",180,Marathon,3,4,Pro
12-04-2024 10:00,"130, 135, 125, 145",180,Marathon,3,3,Pro
27-04-2024 09:00,"125, 130, 120, 140",159,0,3,15,Pro
19-04-2024 11:00,"125, 130, 120, 140",157,Marathon,3,5,Standard
20-04-2024 10:00,"110, 115, 105, 120",111,0,3,12,Standard
20-04-2024 10:00,"115, 120, 110, 130",178,0,3,17,Standard
08-04-2024 10:00,"110, 115, 105, 120",107,0,3,20,Standard
24-04-2024 10:00,"125, 130, 120, 140",145,Concert,3,14,Pro
01-04-2024 12:00,"125, 130, 120, 140",175,0,3,5,Pro
10-04-2024 10:00,"125, 130, 120, 140",111,0,3,15,Standard
28-04-2024 12:00,"115, 120, 110, 130",142,0,3,15,Standard
22-04-2024 12:00,"130, 135, 125, 145",110,0,3,17,Standard
22-04-2024 12:00,"130, 135, 125, 145",135,Marathon,2,5,Pro
04-04-2024 09:30,"125, 130, 120, 140",115,0,2,17,Standard
23-04-2024 11:00,"120, 125, 115, 130",113,0,3,14,Pro
19-04-2024 09:00,"115, 120, 110, 130",119,0,3,12,Standard
04-04-2024 09:30,"125, 130, 120, 140",169,Marathon,4,4,Pro
23-04-2024 09:00,"115, 120, 110, 130",124,0,1,14,Standard
06-04-2024 08:00,"120, 125, 115, 130",121,0,3,18,Standard
30-04-2024 08:00,"120, 125, 115, 130",155,0,3,3,Standard
19-04-2024 11:00,"120, 125, 115, 135",155,0,2,3,Pro
30-04-2024 10:00,"125, 130, 120, 140",173,0,3,8,Pro
25-04-2024 09:00,"130, 135, 125, 145",137,0,3,13,Standard
02-04-2024 12:45,"115, 120, 110, 130",108,0,1,17,Standard
18-04-2024 10:00,"125, 130, 120, 140",149,Marathon,4,7,Pro
22-04-2024 12:00,"125, 130, 120, 140",122,Concert,3,9,Pro
08-04-2024 10:00,"120, 125, 115, 130",128,Marathon,1,17,Standard
28-04-2024 10:00,"120, 125, 115, 130",81,0,3,15,Standard
18-04-2024 08:00,"120, 125, 115, 130",89,0,4,14,Standard
28-04-2024 10:00,"115, 120, 110, 130",84,0,3,11,Standard
23-04-2024 09:00,"120, 125, 115, 135",102,0,2,4,Standard
10-04-2024 08:00,"120, 125, 115, 130",101,0,4,13,Pro
29-04-2024 10:00,"125, 130, 120, 140",129,0,3,4,Pro
15-04-2024 13:00,"110, 115, 105, 120",99,0,2,10,Standard
08-04-2024 12:00,"120, 125, 115, 130",80,0,1,13,Standard
30-04-2024 10:00,"125, 130, 120, 140",159,Conference,1,11,Pro
30-04-2024 08:00,"110, 115, 105, 120",99,0,1,16,Standard
28-04-2024 10:00,"125, 130, 120, 140",136,Conference,3,2,Pro
12-04-2024 12:00,"115, 120, 110, 130",102,0,1,12,Standard
29-04-2024 08:00,"130, 135, 125, 145",145,Marathon,2,5,Pro
30-04-2024 08:00,"125, 130, 120, 140",119,Concert,4,5,Pro
01-04-2024 09:00,"130, 135, 125, 145",131,Food festival,3,17,Pro
11-04-2024 08:00,"125, 130, 120, 140",118,0,1,7,Pro
30-04-2024 08:00,"110, 115, 105, 120",80,0,1,13,Standard
09-04-2024 13:00,"120, 125, 115, 130",156,0,2,16,Standard
03-04-2024 14:00,"125, 130, 120, 140",136,Concert,2,5,Pro
28-04-2024 08:00,"115, 120, 110, 130",99,0,3,12,Standard
01-04-2024 12:00,"130, 135, 125, 145",138,Marathon,2,2,Pro
01-04-2024 15:00,"115, 120, 110, 130",106,0,3,14,Standard
09-04-2024 11:30,"130, 135, 125, 145",166,0,2,15,Pro
04-04-2024 11:00,"125, 130, 120, 140",156,Conference,3,4,Pro
25-04-2024 11:00,"115, 120, 110, 130",173,0,1,18,Standard
06-04-2024 08:00,"130, 135, 125, 145",106,0,3,12,Pro
03-04-2024 11:30,"120, 125, 115, 130",114,Conference,3,12,Standard
24-04-2024 10:00,"115, 120, 110, 130",82,0,3,12,Standard
02-04-2024 08:00,"120, 125, 115, 130",149,0,2,2,Pro
15-04-2024 11:30,"115, 120, 110, 130",124,0,3,17,Standard
22-04-2024 12:00,"130, 135, 125, 145",135,Marathon,3,4,Pro
10-04-2024 12:00,"115, 120, 110, 130",89,0,3,16,Standard
21-04-2024 09:00,"130, 135, 125, 145",146,0,3,2,Standard
04-04-2024 11:00,"120, 125, 115, 130",124,0,1,13,Standard
14-04-2024 08:00,"125, 130, 120, 140",147,0,4,4,Standard
23-04-2024 09:00,"130, 135, 125, 145",124,0,2,6,Pro
05-04-2024 10:00,"130, 135, 125, 145",153,Concert,3,3,Pro
14-04-2024 10:00,"120, 125, 115, 130",114,0,3,10,Standard
04-04-2024 09:30,"120, 125, 115, 130",112,0,4,16,Standard
15-04-2024 13:00,"125, 130, 120, 140",85,Conference,2,4,Pro
03-04-2024 09:00,"120, 125, 115, 130",153,Marathon,3,2,Pro
08-04-2024 12:00,"110, 115, 105, 120",89,0,3,15,Standard
01-04-2024 09:00,"115, 120, 110, 130",110,0,3,13,Standard
23-04-2024 11:00,"120, 125, 115, 130",143,0,3,17,Standard
22-04-2024 12:00,"115, 120, 110, 130",128,0,2,16,Standard
02-04-2024 12:45,"125, 130, 120, 140",178,0,3,11,Standard
18-04-2024 08:00,"130, 135, 125, 145",180,0,1,12,Pro
27-04-2024 13:00,"115, 120, 110, 130",114,0,3,14,Standard
02-04-2024 08:00,"110, 115, 105, 120",94,0,3,14,Standard
18-04-2024 12:00,"125, 130, 120, 140",140,Food festival,1,2,Pro
02-04-2024 08:00,"130, 135, 125, 145",117,0,3,5,Pro
01-04-2024 15:00,"115, 120, 110, 130",84,0,1,16,Standard
08-04-2024 08:00,"125, 130, 120, 140",136,0,3,19,Standard
06-04-2024 10:00,"130, 135, 120, 125",159,0,3,10,Pro
11-04-2024 10:00,"115, 120, 110, 130",106,0,3,16,Standard
02-04-2024 08:00,"115, 120, 110, 130",97,0,3,14,Standard
06-04-2024 10:00,"130, 135, 125, 145",116,0,1,11,Standard
15-04-2024 13:00,"130, 135, 125, 145",113,0,3,15,Standard
