BookingTime,Competitors' Rates ($),Room Price ($),Local Events/Attractions,Length of Stay (nights),Room Availability,Room Type
13-04-2024 11:00,"120, 125, 115, 135",105,Conference,3,11,Standard
05-04-2024 08:00,"130, 135, 125, 145",173,Concert,3,2,Pro
04-04-2024 09:30,"130, 135, 125, 145",110,Conference,3,15,Standard
09-04-2024 13:00,"125, 130, 120, 140",142,Conference,3,3,Pro
07-04-2024 11:00,"125, 130, 120, 140",176,Marathon,3,6,Pro
26-04-2024 08:00,"115, 120, 110, 130",111,None,3,11,Standard
28-04-2024 12:00,"115, 120, 110, 130",84,None,1,16,Standard
20-04-2024 12:00,"130, 135, 125, 145",129,Marathon,3,3,Pro
08-04-2024 08:00,"120, 125, 115, 130",125,None,1,16,Standard
02-04-2024 12:45,"115, 120, 110, 130",102,None,1,13,Standard
13-04-2024 11:00,"115, 120, 110, 130",86,None,3,14,Standard
03-04-2024 09:00,"115, 120, 110, 130",130,None,3,11,Standard
05-04-2024 12:00,"125, 130, 120, 140",145,None,2,3,Standard
22-04-2024 12:00,"115, 120, 110, 130",94,None,1,15,Standard
03-04-2024 11:30,"125, 130, 120, 140",162,None,3,17,Pro
09-04-2024 13:00,"120, 125, 115, 130",144,None,3,18,Standard
17-04-2024 10:00,"125, 130, 120, 140",128,None,3,10,Pro
01-04-2024 09:00,"125, 130, 120, 140",113,Food festival,4,10,Standard
30-04-2024 12:00,"125, 130, 120, 140",158,Marathon,4,3,Pro
22-04-2024 08:00,"130, 135, 125, 145",145,None,4,17,Pro
03-04-2024 09:00,"120, 125, 115, 130",123,None,3,17,Standard
22-04-2024 10:00,"120, 125, 115, 135",80,Conference,2,14,Pro
06-04-2024 10:00,"125, 130, 120, 140",136,Marathon,3,7,Pro
28-04-2024 10:00,"125, 130, 120, 140",116,Concert,3,2,Pro
26-04-2024 12:00,"125, 130, 120, 140",142,Conference,4,16,Pro
03-04-2024 11:30,"120, 125, 115, 130",90,None,2,12,Standard
01-04-2024 12:00,"125, 130, 120, 140",147,Marathon,2,2,Pro
07-04-2024 11:00,"125, 130, 120, 140",132,None,3,12,Standard
29-04-2024 12:00,"115, 120, 110, 130",88,None,3,11,Standard
03-04-2024 11:30,"125, 130, 120, 140",95,Food festival,3,14,Standard
10-04-2024 12:00,"125, 130, 120, 140",116,None,4,6,Pro
17-04-2024 10:00,"110, 115, 105, 120",90,None,3,14,Standard
17-04-2024 12:00,"120, 125, 115, 130",106,None,4,18,Standard
19-04-2024 09:00,"120, 125, 115, 130",118,None,3,14,Standard
29-04-2024 12:00,"115, 120, 110, 130",111,None,1,14,Standard
18-04-2024 12:00,"110, 115, 105, 120",92,None,4,13,Standard
07-04-2024 11:00,"120, 125, 115, 135",81,None,3,5,Pro
03-04-2024 14:00,"120, 125, 115, 130",156,None,1,9,Standard
29-04-2024 10:00,"110, 115, 105, 120",93,None,3,4,Standard
03-04-2024 11:30,"115, 120, 110, 130",123,None,3,6,Standard
09-04-2024 11:30,"120, 125, 115, 130",99,None,3,13,Standard
10-04-2024 12:00,"115, 120, 110, 130",127,None,3,15,Standard
26-04-2024 08:00,"125, 130, 120, 140",147,Conference,3,2,Pro
29-04-2024 10:00,"125, 130, 120, 140",167,Marathon,3,4,Pro
19-04-2024 11:00,"115, 120, 110, 130",109,None,1,15,Standard
23-04-2024 12:30,"125, 130, 120, 140",150,Marathon,3,4,Pro
03-04-2024 09:00,"130, 135, 125, 145",89,None,3,13,Standard
01-04-2024 15:00,"115, 120, 110, 130",95,None,3,12,Standard
14-04-2024 12:00,"125, 130, 120, 140",124,Marathon,3,4,Pro
29-04-2024 12:00,"120, 125, 115, 130",164,None,4,6,Standard
20-04-2024 10:00,"115, 120, 110, 130",80,None,1,15,Standard
23-04-2024 12:30,"120, 125, 115, 130",145,None,4,10,Pro
28-04-2024 08:00,"115, 120, 110, 130",93,None,3,13,Standard
11-04-2024 10:00,"125, 130, 120, 140",95,None,4,18,Standard
20-04-2024 12:00,"125, 130, 120, 140",98,None,1,13,Pro
02-04-2024 12:45,"130, 135, 125, 145",165,Concert,1,2,Pro
27-04-2024 11:30,"110, 115, 105, 120",101,None,3,13,Standard
06-04-2024 10:00,"125, 130, 120, 140",158,Marathon,3,3,Pro
18-04-2024 08:00,"125, 130, 120, 140",150,Marathon,4,4,Pro
28-04-2024 08:00,"110, 115, 105, 120",97,None,2,18,Standard
26-04-2024 08:00,"120, 125, 115, 130",166,Food festival,3,12,Pro
07-04-2024 11:00,"120, 125, 115, 130",154,None,3,3,Pro
03-04-2024 11:30,"120, 125, 115, 130",94,None,3,12,Standard
30-04-2024 10:00,"120, 125, 115, 135",128,None,4,12,Pro
29-04-2024 12:00,"125, 130, 120, 140",136,Marathon,4,3,Pro
29-04-2024 12:00,"125, 130, 120, 140",121,Concert,2,6,Pro
29-04-2024 12:00,"130, 135, 125, 145",132,None,3,12,Pro
12-04-2024 10:00,"120, 125, 115, 130",132,None,2,6,Pro
07-04-2024 11:00,"115, 120, 110, 130",133,None,3,2,Pro
26-04-2024 10:00,"120, 125, 115, 135",100,None,1,15,Pro
11-04-2024 12:00,"125, 130, 120, 140",178,None,3,3,Pro
27-04-2024 13:00,"110, 115, 105, 120",113,None,3,17,Standard
08-04-2024 12:00,"120, 125, 115, 130",138,Marathon,2,6,Pro
15-04-2024 13:00,"115, 120, 110, 130",98,None,1,13,Standard
21-04-2024 13:00,"110, 115, 105, 120",125,None,3,9,Standard
12-04-2024 10:00,"115, 120, 110, 130",105,None,1,14,Standard
06-04-2024 10:00,"120, 125, 115, 135",151,None,3,3,Pro
15-04-2024 11:30,"115, 120, 110, 130",89,None,3,15,Standard
22-04-2024 10:00,"110, 115, 105, 120",84,None,3,15,Standard
26-04-2024 12:00,"125, 130, 120, 140",141,Concert,2,6,Pro
19-04-2024 09:00,"125, 130, 120, 140",126,Conference,4,11,Standard
27-04-2024 09:00,"115, 120, 110, 130",122,None,1,11,Standard
21-04-2024 09:00,"125, 130, 120, 140",123,Food festival,3,2,Pro
10-04-2024 08:00,"125, 130, 120, 140",180,Concert,3,2,Pro
16-04-2024 08:00,"125, 130, 120, 140",112,Food festival,2,5,Pro
23-04-2024 09:00,"120, 125, 115, 130",95,None,3,9,Standard
13-04-2024 11:00,"110, 115, 105, 120",95,None,3,14,Standard
20-04-2024 10:00,"110, 115, 105, 120",111,None,1,16,Standard
11-04-2024 10:00,"125, 130, 120, 140",163,Marathon,4,4,Pro
22-04-2024 08:00,"115, 120, 110, 130",110,None,3,11,Standard
19-04-2024 09:00,"130, 135, 125, 145",168,Marathon,2,3,Pro
22-04-2024 08:00,"120, 125, 115, 130",115,None,4,17,Standard
04-04-2024 08:00,"120, 125, 115, 130",89,None,1,16,Standard
14-04-2024 08:00,"120, 125, 115, 130",80,None,2,14,Standard
23-04-2024 11:00,"130, 135, 125, 145",141,Marathon,2,7,Pro
15-04-2024 09:00,"110, 115, 105, 120",112,None,2,18,Standard
07-04-2024 09:00,"115, 120, 110, 130",99,None,3,16,Standard
29-04-2024 08:00,"120, 125, 115, 130",83,None,4,18,Standard
04-04-2024 09:30,"120, 125, 115, 130",142,None,4,13,Standard
27-04-2024 11:30,"120, 125, 115, 130",112,None,3,14,Standard
10-04-2024 08:00,"125, 130, 120, 140",114,Marathon,3,4,Pro
20-04-2024 12:00,"130, 135, 125, 145",134,Concert,2,12,Pro
26-04-2024 08:00,"120, 125, 115, 130",145,None,3,5,Standard
17-04-2024 12:00,"125, 130, 120, 140",180,Conference,2,3,Pro
09-04-2024 13:00,"115, 120, 110, 130",124,None,3,19,Standard
26-04-2024 12:00,"125, 130, 120, 140",141,Conference,4,4,Pro
01-04-2024 09:00,"125, 130, 120, 140",138,None,4,3,Pro
10-04-2024 08:00,"120, 125, 115, 130",91,None,3,14,Standard
03-04-2024 14:00,"125, 130, 120, 140",94,Conference,3,12,Standard
21-04-2024 13:00,"130, 135, 125, 145",161,Concert,2,2,Pro
23-04-2024 11:00,"115, 120, 110, 130",113,Marathon,2,2,Standard
06-04-2024 12:00,"125, 130, 120, 140",128,Marathon,2,5,Pro
12-04-2024 08:00,"110, 115, 105, 120",85,None,1,13,Standard
20-04-2024 12:00,"125, 130, 120, 140",150,Food festival,2,4,Pro
02-04-2024 12:45,"115, 120, 110, 130",104,None,3,16,Standard
03-04-2024 09:00,"130, 135, 120, 125",152,Concert,3,2,Pro
02-04-2024 10:30,"125, 130, 120, 140",153,Marathon,2,7,Pro
07-04-2024 09:00,"115, 120, 110, 130",119,None,3,18,Standard
06-04-2024 10:00,"115, 120, 110, 130",103,None,3,15,Standard
14-04-2024 10:00,"125, 130, 120, 140",112,Food festival,2,4,Pro
15-04-2024 13:00,"115, 120, 110, 130",80,None,3,14,Standard
29-04-2024 12:00,"125, 130, 120, 140",150,None,2,5,Pro
04-04-2024 11:00,"130, 135, 125, 145",150,None,3,5,Pro
10-04-2024 10:00,"130, 135, 125, 145",125,None,3,2,Pro
26-04-2024 10:00,"130, 135, 125, 145",88,Food festival,2,3,Pro
18-04-2024 08:00,"120, 125, 115, 130",151,Marathon,2,4,Pro
01-04-2024 12:00,"130, 135, 125, 145",149,Marathon,4,2,Pro
10-04-2024 10:00,"120, 125, 115, 130",109,None,3,2,Standard
19-04-2024 09:00,"130, 135, 125, 145",165,Concert,3,4,Pro
13-04-2024 09:00,"130, 135, 125, 145",149,Conference,4,2,Pro
12-04-2024 08:00,"125, 130, 120, 140",131,Marathon,4,3,Pro
22-04-2024 12:00,"120, 125, 115, 130",123,None,3,16,Standard
17-04-2024 08:00,"125, 130, 120, 140",142,None,3,15,Standard
14-04-2024 12:00,"130, 135, 125, 145",150,Concert,3,5,Pro
02-04-2024 08:00,"115, 120, 110, 130",160,None,3,3,Pro
27-04-2024 13:00,"120, 125, 115, 130",154,Marathon,2,2,Pro
20-04-2024 10:00,"110, 115, 105, 120",83,None,3,12,Standard
14-04-2024 08:00,"125, 130, 120, 140",161,None,3,5,Pro
15-04-2024 11:30,"115, 120, 110, 130",80,None,2,18,Standard
30-04-2024 08:00,"130, 135, 120, 125",82,None,3,10,Standard
01-04-2024 09:00,"110, 115, 105, 120",84,None,1,16,Standard
07-04-2024 11:00,"115, 120, 110, 130",119,None,1,11,Standard
16-04-2024 10:00,"130, 135, 125, 145",152,Marathon,3,5,Pro
06-04-2024 12:00,"110, 115, 105, 120",91,None,1,15,Standard
15-04-2024 09:00,"110, 115, 105, 120",80,None,4,13,Standard
10-04-2024 12:00,"130, 135, 125, 145",170,None,4,2,Pro
20-04-2024 08:00,"120, 125, 115, 135",80,None,3,15,Standard
10-04-2024 12:00,"130, 135, 125, 145",121,Marathon,4,4,Pro
26-04-2024 12:00,"125, 130, 120, 140",130,Food festival,2,4,Pro
15-04-2024 09:00,"130, 135, 125, 145",145,None,4,3,Pro
23-04-2024 09:00,"125, 130, 120, 140",141,Conference,4,7,Pro
03-04-2024 11:30,"110, 115, 105, 120",102,None,1,14,Standard
14-04-2024 10:00,"130, 135, 120, 125",85,Concert,3,13,Standard
04-04-2024 11:00,"120, 125, 115, 130",154,None,2,6,Standard
05-04-2024 10:00,"110, 115, 105, 120",87,None,1,12,Standard
08-04-2024 08:00,"130, 135, 120, 125",106,Marathon,3,17,Pro
19-04-2024 09:00,"125, 130, 120, 140",151,Marathon,4,4,Pro
08-04-2024 12:00,"120, 125, 115, 130",124,None,2,6,Pro
16-04-2024 10:00,"130, 135, 120, 125",160,None,3,9,Standard
30-04-2024 08:00,"120, 125, 115, 130",143,None,2,6,Standard
22-04-2024 12:00,"115, 120, 110, 130",116,None,1,14,Standard
16-04-2024 08:00,"115, 120, 110, 130",139,None,3,18,Standard
24-04-2024 12:00,"130, 135, 125, 145",143,Marathon,2,3,Pro
23-04-2024 11:00,"130, 135, 125, 145",166,None,2,5,Pro
24-04-2024 08:00,"130, 135, 120, 125",142,None,1,8,Pro
23-04-2024 12:30,"115, 120, 110, 130",86,None,3,18,Standard
21-04-2024 13:00,"110, 115, 105, 120",134,Food festival,3,14,Standard
26-04-2024 08:00,"125, 130, 120, 140",156,Marathon,2,2,Pro
01-04-2024 15:00,"120, 125, 115, 130",135,None,1,17,Standard
16-04-2024 12:00,"110, 115, 105, 120",115,None,3,15,Standard
30-04-2024 08:00,"115, 120, 110, 130",80,None,2,15,Standard
13-04-2024 11:00,"130, 135, 120, 125",140,None,3,16,Pro
04-04-2024 09:30,"110, 115, 105, 120",140,None,2,16,Standard
05-04-2024 12:00,"120, 125, 115, 130",148,None,4,12,Standard
16-04-2024 08:00,"120, 125, 115, 130",145,Concert,3,4,Pro
21-04-2024 11:30,"115, 120, 110, 130",86,None,2,16,Standard
29-04-2024 12:00,"125, 130, 120, 140",155,None,2,5,Pro
28-04-2024 12:00,"115, 120, 110, 130",136,None,3,11,Standard
21-04-2024 09:00,"115, 120, 110, 130",80,None,3,18,Standard
08-04-2024 10:00,"120, 125, 115, 130",95,Business convention,3,2,Standard
04-04-2024 09:30,"130, 135, 125, 145",179,None,3,4,Pro
14-04-2024 08:00,"120, 125, 115, 130",91,None,3,19,Standard
23-04-2024 09:00,"125, 130, 120, 140",156,Conference,3,4,Pro
01-04-2024 09:00,"120, 125, 115, 130",123,None,2,14,Standard
09-04-2024 09:00,"115, 120, 110, 130",84,None,3,15,Standard
09-04-2024 09:00,"125, 130, 120, 140",124,None,3,5,Pro
14-04-2024 10:00,"115, 120, 110, 130",106,None,3,13,Standard
18-04-2024 08:00,"115, 120, 110, 130",89,None,3,12,Standard
28-04-2024 08:00,"110, 115, 105, 120",129,None,2,5,Pro
22-04-2024 12:00,"125, 130, 120, 140",125,Marathon,3,4,Pro
19-04-2024 09:00,"125, 130, 120, 140",131,Marathon,1,6,Pro
03-04-2024 11:30,"110, 115, 105, 120",80,None,4,12,Standard
18-04-2024 12:00,"115, 120, 110, 130",111,None,3,17,Standard
22-04-2024 10:00,"115, 120, 110, 130",131,Marathon,3,3,Pro
13-04-2024 09:00,"130, 135, 125, 145",147,None,4,3,Pro
17-04-2024 08:00,"120, 125, 115, 130",103,None,4,4,Standard
14-04-2024 10:00,"120, 125, 115, 130",110,None,2,5,Pro
27-04-2024 13:00,"110, 115, 105, 120",108,None,2,13,Standard
14-04-2024 12:00,"125, 130, 120, 140",167,Conference,3,11,Pro
17-04-2024 10:00,"120, 125, 115, 130",127,Concert,3,2,Pro
06-04-2024 10:00,"125, 130, 120, 140",168,Marathon,3,4,Pro
06-04-2024 08:00,"120, 125, 115, 130",86,None,1,17,Standard
04-04-2024 08:00,"110, 115, 105, 120",83,None,1,17,Standard
07-04-2024 11:00,"110, 115, 105, 120",80,None,3,14,Standard
11-04-2024 08:00,"120, 125, 115, 130",110,None,2,18,Standard
03-04-2024 11:30,"120, 125, 115, 135",144,None,3,18,Standard
19-04-2024 11:00,"120, 125, 115, 130",116,None,1,14,Standard
30-04-2024 08:00,"120, 125, 115, 130",92,None,3,7,Standard
24-04-2024 08:00,"130, 135, 125, 145",88,None,4,15,Standard
29-04-2024 10:00,"110, 115, 105, 120",80,None,4,13,Standard
22-04-2024 10:00,"130, 135, 125, 145",122,None,3,3,Pro
03-04-2024 09:00,"125, 130, 120, 140",119,Concert,2,2,Pro
24-04-2024 08:00,"115, 120, 110, 130",102,None,2,15,Standard
19-04-2024 09:00,"125, 130, 120, 140",141,Food festival,3,3,Pro
02-04-2024 08:00,"115, 120, 110, 130",135,None,2,14,Standard
17-04-2024 12:00,"115, 120, 110, 130",83,None,2,12,Standard
20-04-2024 12:00,"125, 130, 120, 140",153,Marathon,3,6,Pro
04-04-2024 09:30,"125, 130, 120, 140",141,Marathon,2,2,Pro
20-04-2024 08:00,"125, 130, 120, 140",149,Marathon,3,3,Pro
17-04-2024 12:00,"110, 115, 105, 120",94,None,1,14,Standard
26-04-2024 08:00,"130, 135, 125, 145",98,None,1,6,Pro
20-04-2024 08:00,"120, 125, 115, 130",90,None,4,13,Standard
05-04-2024 12:00,"130, 135, 125, 145",128,Marathon,2,4,Pro
25-04-2024 11:00,"120, 125, 115, 130",114,None,3,11,Standard
04-04-2024 09:30,"125, 130, 120, 140",171,Conference,3,4,Pro
17-04-2024 08:00,"120, 125, 115, 130",164,None,3,4,Pro
13-04-2024 09:00,"125, 130, 120, 140",144,Marathon,2,2,Pro
29-04-2024 12:00,"125, 130, 120, 140",153,Concert,4,3,Pro
05-04-2024 10:00,"120, 125, 115, 130",114,Business convention,1,13,Standard
04-04-2024 08:00,"120, 125, 115, 130",158,None,3,16,Standard
05-04-2024 12:00,"125, 130, 120, 140",126,Marathon,4,4,Pro
30-04-2024 08:00,"115, 120, 110, 130",85,None,2,15,Standard
11-04-2024 08:00,"130, 135, 125, 145",151,None,3,14,Standard
23-04-2024 11:00,"120, 125, 115, 130",137,Conference,3,3,Pro
26-04-2024 10:00,"130, 135, 125, 145",86,None,3,4,Pro
25-04-2024 09:00,"120, 125, 115, 135",169,None,4,13,Standard
09-04-2024 09:00,"110, 115, 105, 120",136,None,3,14,Pro
24-04-2024 10:00,"120, 125, 115, 130",147,Marathon,3,11,Standard
22-04-2024 12:00,"120, 125, 115, 130",113,None,3,13,Standard
12-04-2024 10:00,"120, 125, 115, 130",116,None,2,6,Pro
13-04-2024 09:00,"130, 135, 125, 145",180,None,4,5,Pro
15-04-2024 13:00,"130, 135, 125, 145",120,None,3,15,Standard
04-04-2024 09:30,"125, 130, 120, 140",136,Marathon,2,5,Pro
07-04-2024 11:00,"120, 125, 115, 135",104,None,3,8,Standard
18-04-2024 08:00,"110, 115, 105, 120",80,None,3,16,Standard
19-04-2024 09:00,"115, 120, 110, 130",138,None,4,11,Standard
07-04-2024 11:00,"115, 120, 110, 130",99,None,3,16,Standard
30-04-2024 10:00,"115, 120, 110, 130",124,Marathon,1,11,Standard
01-04-2024 15:00,"110, 115, 105, 120",93,None,2,12,Standard
11-04-2024 12:00,"130, 135, 125, 145",84,None,3,4,Pro
11-04-2024 10:00,"130, 135, 125, 145",161,None,3,11,Pro
18-04-2024 10:00,"130, 135, 125, 145",145,Concert,3,5,Pro
23-04-2024 12:30,"130, 135, 120, 125",142,Food festival,2,4,Pro
01-04-2024 15:00,"120, 125, 115, 130",97,None,3,17,Standard
22-04-2024 08:00,"115, 120, 110, 130",103,None,3,16,Standard
09-04-2024 11:30,"125, 130, 120, 140",118,Marathon,1,2,Pro
24-04-2024 10:00,"110, 115, 105, 120",112,None,3,14,Standard
09-04-2024 11:30,"115, 120, 110, 130",81,None,3,14,Standard
16-04-2024 08:00,"115, 120, 110, 130",107,None,4,12,Standard
23-04-2024 12:30,"125, 130, 120, 140",115,Marathon,3,2,Pro
06-04-2024 12:00,"115, 120, 110, 130",85,None,3,10,Standard
13-04-2024 09:00,"125, 130, 120, 140",155,Marathon,3,3,Pro
24-04-2024 12:00,"110, 115, 105, 120",84,None,1,19,Standard
24-04-2024 08:00,"110, 115, 105, 120",129,None,4,14,Standard
21-04-2024 13:00,"130, 135, 125, 145",140,Concert,2,5,Pro
04-04-2024 09:30,"115, 120, 110, 130",111,None,3,7,Standard
27-04-2024 09:00,"125, 130, 120, 140",131,Marathon,4,7,Pro
19-04-2024 11:00,"125, 130, 120, 140",156,Concert,3,2,Pro
12-04-2024 12:00,"110, 115, 105, 120",142,None,2,14,Standard
18-04-2024 12:00,"115, 120, 110, 130",106,None,3,14,Standard
15-04-2024 11:30,"115, 120, 110, 130",112,None,3,17,Standard
24-04-2024 10:00,"110, 115, 105, 120",112,None,4,20,Pro
25-04-2024 11:00,"115, 120, 110, 130",136,None,3,6,Standard
04-04-2024 11:00,"115, 120, 110, 130",110,None,3,19,Standard
04-04-2024 11:00,"120, 125, 115, 130",132,None,3,5,Standard
02-04-2024 08:00,"110, 115, 105, 120",83,None,4,16,Standard
29-04-2024 10:00,"115, 120, 110, 130",101,None,3,16,Standard
28-04-2024 10:00,"130, 135, 125, 145",160,None,4,13,Pro
02-04-2024 08:00,"110, 115, 105, 120",90,None,3,19,Standard
29-04-2024 12:00,"125, 130, 120, 140",132,Business convention,2,4,Pro
14-04-2024 12:00,"125, 130, 120, 140",140,Marathon,2,3,Pro
06-04-2024 12:00,"130, 135, 125, 145",180,None,2,2,Pro
30-04-2024 08:00,"115, 120, 110, 130",90,None,3,11,Standard
01-04-2024 12:00,"120, 125, 115, 130",140,None,3,7,Pro
27-04-2024 13:00,"115, 120, 110, 130",101,None,1,12,Standard
17-04-2024 08:00,"110, 115, 105, 120",100,None,2,16,Standard
26-04-2024 12:00,"125, 130, 120, 140",125,Marathon,3,6,Pro
29-04-2024 12:00,"130, 135, 125, 145",163,Conference,3,2,Pro
21-04-2024 09:00,"115, 120, 110, 130",80,None,2,17,Standard
23-04-2024 09:00,"130, 135, 125, 145",148,None,1,7,Standard
28-04-2024 08:00,"110, 115, 105, 120",107,None,3,17,Standard
13-04-2024 11:00,"115, 120, 110, 130",98,None,3,12,Standard
29-04-2024 12:00,"115, 120, 110, 130",142,Concert,3,6,Pro
04-04-2024 09:30,"130, 135, 125, 145",160,Food festival,2,2,Pro
20-04-2024 08:00,"130, 135, 125, 145",153,None,2,2,Pro
04-04-2024 11:00,"115, 120, 110, 130",108,None,1,4,Standard
18-04-2024 08:00,"120, 125, 115, 130",171,None,4,16,Standard
15-04-2024 11:30,"110, 115, 105, 120",80,None,1,16,Standard
27-04-2024 11:30,"115, 120, 110, 130",80,None,3,12,Standard
16-04-2024 12:00,"110, 115, 105, 120",111,None,3,14,Standard
26-04-2024 12:00,"125, 130, 120, 140",176,Marathon,4,2,Pro
24-04-2024 12:00,"130, 135, 125, 145",102,None,2,11,Standard
03-04-2024 09:00,"115, 120, 110, 130",119,None,1,17,Standard
07-04-2024 11:00,"115, 120, 110, 130",126,None,3,12,Standard
12-04-2024 12:00,"120, 125, 115, 130",113,None,1,15,Standard
15-04-2024 13:00,"115, 120, 110, 130",85,None,3,14,Standard
22-04-2024 08:00,"120, 125, 115, 130",143,None,3,11,Standard
17-04-2024 12:00,"125, 130, 120, 140",168,Conference,2,2,Pro
11-04-2024 12:00,"120, 125, 115, 130",105,None,3,17,Standard
29-04-2024 08:00,"120, 125, 115, 130",92,None,3,12,Standard
13-04-2024 09:00,"130, 135, 125, 145",134,None,2,3,Pro
09-04-2024 09:00,"125, 130, 120, 140",131,Marathon,3,2,Pro
19-04-2024 09:00,"115, 120, 110, 130",136,None,3,13,Pro
26-04-2024 12:00,"130, 135, 125, 145",179,None,2,2,Pro
19-04-2024 09:00,"130, 135, 125, 145",152,Marathon,3,2,Pro
22-04-2024 10:00,"125, 130, 120, 140",137,Concert,3,2,Pro
20-04-2024 12:00,"125, 130, 120, 140",162,Concert,4,4,Standard
19-04-2024 11:00,"130, 135, 125, 145",180,Conference,3,3,Pro
22-04-2024 12:00,"125, 130, 120, 140",119,Conference,3,4,Pro
28-04-2024 12:00,"120, 125, 115, 130",132,Marathon,3,7,Standard
13-04-2024 09:00,"130, 135, 125, 145",144,None,3,5,Pro
06-04-2024 12:00,"125, 130, 120, 140",140,Marathon,1,2,Pro
29-04-2024 12:00,"130, 135, 120, 125",84,None,2,18,Pro
28-04-2024 12:00,"125, 130, 120, 140",142,Marathon,3,4,Pro
30-04-2024 12:00,"115, 120, 110, 130",100,None,3,16,Standard
06-04-2024 12:00,"120, 125, 115, 130",115,None,3,18,Standard
22-04-2024 12:00,"130, 135, 125, 145",180,Marathon,3,3,Pro
19-04-2024 09:00,"130, 135, 125, 145",126,None,3,11,Pro
03-04-2024 14:00,"110, 115, 105, 120",80,None,3,4,Standard
18-04-2024 12:00,"125, 130, 120, 140",143,None,4,4,Pro
20-04-2024 10:00,"130, 135, 125, 145",148,None,2,4,Standard
28-04-2024 08:00,"125, 130, 120, 140",141,None,3,4,Pro
05-04-2024 10:00,"125, 130, 120, 140",147,Food festival,2,8,Pro
23-04-2024 09:00,"115, 120, 110, 130",94,None,4,15,Standard
24-04-2024 08:00,"125, 130, 120, 140",164,Concert,2,2,Pro
14-04-2024 10:00,"110, 115, 105, 120",87,None,3,14,Standard
12-04-2024 12:00,"130, 135, 120, 125",140,Marathon,3,3,Pro
29-04-2024 12:00,"110, 115, 105, 120",116,None,4,11,Pro
03-04-2024 11:30,"130, 135, 125, 145",157,Concert,3,17,Pro
13-04-2024 09:00,"115, 120, 110, 130",99,None,4,14,Standard
29-04-2024 08:00,"115, 120, 110, 130",146,None,3,14,Standard
26-04-2024 12:00,"125, 130, 120, 140",173,Concert,4,3,Pro
30-04-2024 12:00,"120, 125, 115, 130",148,None,3,18,Standard
05-04-2024 10:00,"130, 135, 125, 145",157,Marathon,3,16,Standard
29-04-2024 12:00,"125, 130, 120, 140",129,Marathon,2,6,Pro
30-04-2024 08:00,"125, 130, 120, 140",130,Marathon,4,2,Pro
06-04-2024 08:00,"115, 120, 110, 130",94,None,3,17,Standard
06-04-2024 12:00,"115, 120, 110, 130",104,None,1,17,Standard
03-04-2024 09:00,"120, 125, 115, 130",155,None,2,16,Standard
12-04-2024 08:00,"115, 120, 110, 130",89,None,4,14,Standard
29-04-2024 12:00,"125, 130, 120, 140",168,Marathon,3,4,Pro
12-04-2024 10:00,"115, 120, 110, 130",92,None,3,20,Standard
03-04-2024 14:00,"130, 135, 125, 145",149,Conference,4,7,Pro
05-04-2024 10:00,"130, 135, 125, 145",173,None,3,3,Pro
15-04-2024 13:00,"120, 125, 115, 135",139,None,1,18,Standard
19-04-2024 11:00,"130, 135, 125, 145",156,Marathon,2,2,Pro
13-04-2024 09:00,"125, 130, 120, 140",115,Concert,2,4,Pro
26-04-2024 12:00,"125, 130, 120, 140",151,Conference,4,4,Pro
05-04-2024 12:00,"110, 115, 105, 120",93,None,4,13,Standard
22-04-2024 10:00,"130, 135, 125, 145",180,Concert,4,7,Pro
15-04-2024 11:30,"115, 120, 110, 130",94,None,4,18,Standard
18-04-2024 12:00,"110, 115, 105, 120",110,None,3,16,Standard
29-04-2024 12:00,"115, 120, 110, 130",83,None,2,17,Standard
27-04-2024 09:00,"115, 120, 110, 130",84,None,1,17,Standard
26-04-2024 12:00,"120, 125, 115, 130",164,None,2,7,Pro
22-04-2024 12:00,"115, 120, 110, 130",100,None,1,17,Standard
